(2024-08-17 10:44:53,045) [INFO] ARA: init started ...
(2024-10-21 13:51:18,279) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x17fcc2b90>
(2024-10-21 13:51:18,280) [INFO] selected instrument: 0, updating leds
(2024-10-21 13:51:18,281) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:18,281) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:18,282) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:18,282) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:19,278) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x17fcc2b90>
(2024-10-21 13:51:19,279) [INFO] selected instrument: 0, updating leds
(2024-10-21 13:51:19,279) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:19,280) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:19,280) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:19,280) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:20,279) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x17fcc2b90>
(2024-10-21 13:51:20,280) [INFO] selected instrument: 0, updating leds
(2024-10-21 13:51:20,281) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:20,282) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:20,282) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:20,282) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:21,281) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x17fcc2b90>
(2024-10-21 13:51:21,282) [INFO] selected instrument: 0, updating leds
(2024-10-21 13:51:21,282) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:21,283) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:21,283) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:21,283) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:22,280) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x17fcc2b90>
(2024-10-21 13:51:22,281) [INFO] selected instrument: 0, updating leds
(2024-10-21 13:51:22,281) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:22,281) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:22,281) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:22,282) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:23,279) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x17fcc2b90>
(2024-10-21 13:51:23,279) [INFO] selected instrument: 0, updating leds
(2024-10-21 13:51:23,280) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:23,281) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:23,281) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:23,281) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:24,279) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x17fcc2b90>
(2024-10-21 13:51:24,280) [INFO] selected instrument: 0, updating leds
(2024-10-21 13:51:24,280) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:24,280) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:24,281) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:24,281) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:25,268) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x17fcc2b90>
(2024-10-21 13:51:25,269) [INFO] selected instrument: 0, updating leds
(2024-10-21 13:51:25,270) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:25,270) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:25,270) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:25,270) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:26,278) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x17fcc2b90>
(2024-10-21 13:51:26,280) [INFO] selected instrument: 0, updating leds
(2024-10-21 13:51:26,280) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:26,281) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:26,281) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:26,281) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:27,277) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x17fcc2b90>
(2024-10-21 13:51:27,278) [INFO] selected instrument: 0, updating leds
(2024-10-21 13:51:27,279) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:27,279) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:27,279) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:27,279) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:28,300) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x17fcc2b90>
(2024-10-21 13:51:28,301) [INFO] selected instrument: 0, updating leds
(2024-10-21 13:51:28,301) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:28,301) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:28,302) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:28,302) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:29,304) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x17fcc2b90>
(2024-10-21 13:51:29,304) [INFO] selected instrument: 0, updating leds
(2024-10-21 13:51:29,304) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:29,304) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:29,304) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:29,305) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:30,278) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x17fcc2b90>
(2024-10-21 13:51:30,281) [INFO] selected instrument: 0, updating leds
(2024-10-21 13:51:30,281) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:30,281) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:30,282) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:30,282) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:31,299) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x17fcc2b90>
(2024-10-21 13:51:31,299) [INFO] selected instrument: 0, updating leds
(2024-10-21 13:51:31,300) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:31,300) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:31,300) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:31,300) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:32,299) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x17fcc2b90>
(2024-10-21 13:51:32,299) [INFO] selected instrument: 0, updating leds
(2024-10-21 13:51:32,300) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:32,300) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:32,300) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:32,300) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:33,298) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x17fcc2b90>
(2024-10-21 13:51:33,299) [INFO] selected instrument: 0, updating leds
(2024-10-21 13:51:33,300) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:33,300) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:33,301) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:33,301) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:34,281) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x17fcc2b90>
(2024-10-21 13:51:34,282) [INFO] selected instrument: 0, updating leds
(2024-10-21 13:51:34,282) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:34,282) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:34,282) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:34,282) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:35,278) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x17fcc2b90>
(2024-10-21 13:51:35,279) [INFO] selected instrument: 0, updating leds
(2024-10-21 13:51:35,280) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:35,280) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:35,280) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:35,280) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:36,278) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x17fcc2b90>
(2024-10-21 13:51:36,279) [INFO] selected instrument: 0, updating leds
(2024-10-21 13:51:36,280) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:36,280) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-10-21 13:51:36,280) [INFO] updating instrument leds, getting instruments
(2024-10-21 13:51:36,280) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
